Dataset/Non-Target/Striped Dolphin/5801100A.wav,1.1599009900990098,Mono,60600
Dataset/Non-Target/Striped Dolphin/58011007.wav,0.8224752475247524,Mono,60600
Dataset/Non-Target/Striped Dolphin/5801100V.wav,2.9522112211221123,Mono,60600
Dataset/Non-Target/Striped Dolphin/7500305Z.wav,0.7661029411764706,Mono,81600
Dataset/Non-Target/Striped Dolphin/5801100W.wav,3.8491749174917493,Mono,60600
Dataset/Non-Target/Striped Dolphin/58011012.wav,2.3526567656765676,Mono,60600
Dataset/Non-Target/Striped Dolphin/58011004.wav,0.9507590759075908,Mono,60600
Dataset/Non-Target/Striped Dolphin/5801100U.wav,1.4761056105610562,Mono,60600
Dataset/Non-Target/Striped Dolphin/7500305Y.wav,0.46372549019607845,Mono,81600
Dataset/Non-Target/Striped Dolphin/58011011.wav,0.9110891089108911,Mono,60600
Dataset/Non-Target/Striped Dolphin/5801100T.wav,1.8504290429042904,Mono,60600
Dataset/Non-Target/Striped Dolphin/5801100C.wav,1.4996699669966997,Mono,60600
Dataset/Non-Target/Striped Dolphin/Stco-Multisound-NOAA-PAGroup-01-striped-dolphin-clip.mp3,14.441916666666666,Mono,48000
Dataset/Non-Target/Striped Dolphin/75003002.wav,2.0099019607843136,Mono,81600
Dataset/Non-Target/Striped Dolphin/75003016.wav,1.0925490196078431,Mono,81600
Dataset/Non-Target/Striped Dolphin/7500301W.wav,1.5852328431372549,Mono,81600
Dataset/Non-Target/Striped Dolphin/8500701E.wav,1.9802205882352941,Mono,81600
Dataset/Non-Target/Striped Dolphin/8500701G.wav,2.3201960784313727,Mono,81600
Dataset/Non-Target/Striped Dolphin/7500300Q.wav,2.0243995098039216,Mono,81600
Dataset/Non-Target/Striped Dolphin/75003014.wav,1.2876470588235294,Mono,81600
Dataset/Non-Target/Striped Dolphin/75003015.wav,1.209607843137255,Mono,81600
Dataset/Non-Target/Striped Dolphin/7500300P.wav,2.128063725490196,Mono,81600
Dataset/Non-Target/Striped Dolphin/8500701F.wav,2.331323529411765,Mono,81600
Dataset/Non-Target/Striped Dolphin/Striped-Dolphin-whistles-PAM_20160206_022447_003.wav,41.892041666666664,Mono,48000
Dataset/Non-Target/Striped Dolphin/72007039.wav,0.636014405762305,Mono,166600
Dataset/Non-Target/Striped Dolphin/8500701B.wav,1.8819117647058823,Mono,81600
Dataset/Non-Target/Striped Dolphin/85009011.wav,0.8390625,Mono,81920
Dataset/Non-Target/Striped Dolphin/7500300T.wav,1.32125,Mono,81600
Dataset/Non-Target/Striped Dolphin/75003005.wav,1.6181617647058824,Mono,81600
Dataset/Non-Target/Striped Dolphin/7500301P.wav,3.240061274509804,Mono,81600
Dataset/Non-Target/Striped Dolphin/75003011.wav,1.6388235294117648,Mono,81600
Dataset/Non-Target/Striped Dolphin/75003010.wav,1.1837254901960785,Mono,81600
Dataset/Non-Target/Striped Dolphin/8500701C.wav,1.2218382352941177,Mono,81600
Dataset/Non-Target/Striped Dolphin/72007038.wav,1.1599939975990397,Mono,166600
Dataset/Non-Target/Striped Dolphin/8500701A.wav,1.4501960784313725,Mono,81600
Dataset/Non-Target/Striped Dolphin/7500300V.wav,1.4914950980392156,Mono,81600
Dataset/Non-Target/Striped Dolphin/72007036.wav,0.9654981992797119,Mono,166600
Dataset/Non-Target/Striped Dolphin/75003022.wav,1.670294117647059,Mono,81600
Dataset/Non-Target/Striped Dolphin/7500301H.wav,2.598235294117647,Mono,81600
Dataset/Non-Target/Striped Dolphin/7500300M.wav,1.35,Mono,81600
Dataset/Non-Target/Striped Dolphin/7500300Z.wav,0.7740196078431373,Mono,81600
Dataset/Non-Target/Striped Dolphin/72007037.wav,1.6381992797118847,Mono,166600
Dataset/Non-Target/Striped Dolphin/8500701L.wav,1.5442647058823529,Mono,81600
Dataset/Non-Target/Striped Dolphin/7200703A.wav,1.2763925570228092,Mono,166600
Dataset/Non-Target/Striped Dolphin/7200703C.wav,1.2763025210084034,Mono,166600
Dataset/Non-Target/Striped Dolphin/72007035.wav,1.928451380552221,Mono,166600
Dataset/Non-Target/Striped Dolphin/75003009.wav,0.4658333333333333,Mono,81600
Dataset/Non-Target/Striped Dolphin/7200703B.wav,0.9795918367346939,Mono,166600
Dataset/Non-Target/Striped Dolphin/8500701K.wav,1.8715808823529412,Mono,81600
Dataset/Non-Target/Striped Dolphin/75003024.wav,1.8017524509803922,Mono,81600
Dataset/Non-Target/Striped Dolphin/7500301N.wav,1.5620343137254902,Mono,81600
Dataset/Non-Target/Striped Dolphin/75003019.wav,0.8974509803921569,Mono,81600
Dataset/Non-Target/Striped Dolphin/7500301O.wav,1.9796078431372548,Mono,81600
Dataset/Non-Target/Striped Dolphin/8500701J.wav,1.9694117647058824,Mono,81600
Dataset/Non-Target/Striped Dolphin/8500701H.wav,2.426470588235294,Mono,81600
Dataset/Non-Target/Striped Dolphin/7500300H.wav,1.3530392156862745,Mono,81600
Dataset/Non-Target/Striped Dolphin/8500701I.wav,2.3126470588235293,Mono,81600
Dataset/Non-Target/Striped Dolphin/5801101J.wav,1.2712871287128713,Mono,60600
Dataset/Non-Target/Striped Dolphin/5801100N.wav,1.2227722772277227,Mono,60600
Dataset/Non-Target/Striped Dolphin/58011008.wav,1.0122772277227723,Mono,60600
Dataset/Non-Target/Striped Dolphin/5801100Y.wav,0.904026402640264,Mono,60600
Dataset/Non-Target/Striped Dolphin/5801100X.wav,0.8404620462046205,Mono,60600
Dataset/Non-Target/Striped Dolphin/58011009.wav,0.6654785478547854,Mono,60600
Dataset/Non-Target/Striped Dolphin/5801100O.wav,3.5313531353135312,Mono,60600
Dataset/Non-Target/Striped Dolphin/5801101K.wav,1.5122112211221121,Mono,60600
Dataset/Non-Target/Striped Dolphin/5801100M.wav,1.8905940594059405,Mono,60600
Dataset/Non-Target/Striped Dolphin/5801101I.wav,0.25567656765676566,Mono,60600
Dataset/Non-Target/Striped Dolphin/5801100Z.wav,0.7698349834983499,Mono,60600
Dataset/Non-Target/Striped Dolphin/Striped-Dolphin-Whistles-PAM_20160206_025354_630.wav,61.923458333333336,Mono,48000
Dataset/Non-Target/Striped Dolphin/5801101L.wav,1.174917491749175,Mono,60600
Dataset/Non-Target/Striped Dolphin/5801101M.wav,0.35806930693069305,Mono,60600
Dataset/Non-Target/Striped Dolphin/5801100I.wav,0.9935313531353135,Mono,60600
Dataset/Non-Target/Striped Dolphin/Striped-Dolphin-Whistles-PAM_20160206_015539_377.wav,33.36083333333333,Mono,48000
Dataset/Non-Target/Striped Dolphin/5801101O.wav,24.92483498349835,Mono,60600
Dataset/Non-Target/Striped Dolphin/5801101N.wav,0.5159570957095709,Mono,60600
Dataset/Non-Target/Weddell Seal/Weddell-seal-uw-P-calls.wav,3.196734693877551,Mono,11025
Dataset/Non-Target/Weddell Seal/WeddellSeal3.wav,5.526349206349207,Stereo,44100
Dataset/Non-Target/Weddell Seal/Weddell-seal-uw-P2-calls.wav,14.475646258503401,Mono,22050
Dataset/Non-Target/Weddell Seal/Terhune-Lewe-Trill-UnivNewBruns-weddell-seal-clip.mp3,25.105895691609977,Mono,44100
Dataset/Non-Target/Weddell Seal/64041002.wav,10.4625,Mono,20480
Dataset/Non-Target/Weddell Seal/Weddell-seal-uw-T-calls.wav,7.071927437641723,Mono,11025
Dataset/Non-Target/Weddell Seal/6404200B.wav,31.802004555808654,Mono,43900
Dataset/Non-Target/Australian Snubfin Dolphin/Orcaella_heinsohni_Chandra-Roebuck-clipped_T0116_1to30sec-copy.wav,3.089953125,Mono,192000
Dataset/Non-Target/Walrus/72014008.wav,1.20234375,Mono,10240
Dataset/Non-Target/Walrus/72014009.wav,1.10625,Mono,5120
Dataset/Non-Target/Walrus/Odro-Multisound-DFO-Sjare-04-walrus-clip.mp3,19.113446712018142,Mono,44100
Dataset/Non-Target/Walrus/72020008.wav,3.287451171875,Mono,20480
Dataset/Non-Target/Walrus/72019003.wav,0.90703125,Mono,40960
Dataset/Non-Target/Walrus/72019002.wav,4.3125,Mono,40960
Dataset/Non-Target/Walrus/72019001.wav,5.025,Mono,40960
Dataset/Non-Target/Walrus/7200200K.wav,3.0972,Mono,20000
Dataset/Non-Target/Walrus/72002009.wav,9.15315,Mono,20000
Dataset/Non-Target/Walrus/72019005.wav,1.44375,Mono,20480
Dataset/Non-Target/Walrus/72019004.wav,3.684375,Mono,40960
Dataset/Non-Target/Walrus/72002008.wav,6.12405,Mono,20000
Dataset/Non-Target/Walrus/7200200L.wav,5.89945,Mono,20000
Dataset/Non-Target/Walrus/Walrus-Underwater-Sound-2.wav,15.673469387755102,Stereo,44100
Dataset/Non-Target/Walrus/72019007.wav,0.601171875,Mono,20480
Dataset/Non-Target/Walrus/7200200M.wav,7.11175,Mono,20000
Dataset/Non-Target/Walrus/7200200A.wav,11.853,Mono,20000
Dataset/Non-Target/Walrus/7200200C.wav,4.55205,Mono,20000
Dataset/Non-Target/Walrus/72019009.wav,3.2625,Mono,20480
Dataset/Non-Target/Walrus/72019008.wav,7.4625,Mono,20480
Dataset/Non-Target/Walrus/7200200B.wav,9.313,Mono,20000
Dataset/Non-Target/Walrus/72002004.wav,10.6255,Mono,20000
Dataset/Non-Target/Walrus/7200200F.wav,6.7164,Mono,20000
Dataset/Non-Target/Walrus/72002001.wav,8.96815,Mono,20000
Dataset/Non-Target/Walrus/7200200G.wav,3.3232,Mono,20000
Dataset/Non-Target/Walrus/7200200E.wav,7.6314,Mono,20000
Dataset/Non-Target/Walrus/72002003.wav,3.85125,Mono,20000
Dataset/Non-Target/Walrus/72002002.wav,6.38005,Mono,20000
Dataset/Non-Target/Walrus/7200200D.wav,20.0184,Mono,20000
Dataset/Non-Target/Walrus/72014001.wav,1.33125,Mono,10240
Dataset/Non-Target/Walrus/7202000B.wav,3.8124755859375,Mono,40960
Dataset/Non-Target/Walrus/72020006.wav,6.074951171875,Mono,20480
Dataset/Non-Target/Walrus/72014002.wav,1.040625,Mono,10240
Dataset/Non-Target/Walrus/72014003.wav,1.09921875,Mono,10240
Dataset/Non-Target/Walrus/7202000A.wav,5.8124755859375,Mono,40960
Dataset/Non-Target/Walrus/72014007.wav,0.8203125,Mono,10240
Dataset/Non-Target/Walrus/72014006.wav,1.04296875,Mono,10240
Dataset/Non-Target/Walrus/72014004.wav,0.965625,Mono,10240
Dataset/Non-Target/Walrus/66006005.wav,4.243833333333333,Mono,30000
Dataset/Non-Target/Walrus/72014005.wav,1.125,Mono,10240
Dataset/Non-Target/Australian Fur Seal/Aust.-fur-seal-ia-male-bark.wav,6.260861678004535,Mono,22050
Dataset/Non-Target/True's beaked whale/Memi-Multisound-NOAA-PAGroup-01-x025speed-trues-beaked-whale-clip-fixed.mp3,2.04625,Mono,48000
Dataset/Non-Target/Sei whale/Babo-downsweep-NOAA-PAGroup-06-x2speed-sei-whale-clip-fixed.mp3,15.954,Mono,8000
Dataset/Non-Target/Sei whale/SanctSound_SB02_03_seiwhale_20190402T203828Z.wav,5.0,Mono,48000
Dataset/Non-Target/Wind and wave/SanctSound_GR03_04_windwaves_20191224T155152Z.wav,5.000020833333333,Mono,48000
Dataset/Non-Target/Wind and wave/SanctSound_OC02_03_wind_20191205T223352Z_50dBgain.wav,7.48,Mono,4000
Dataset/Non-Target/Wind and wave/SanctSound_HI04_03_windwaves_20201220115634Z_36dBgain.wav,18.000354166666668,Mono,48000
Dataset/Non-Target/Wind and wave/SanctSound_MB02_04_wind_20200101T225838Z_36dBgain.wav,18.0,Mono,48000
Dataset/Non-Target/Wind and wave/SanctSound_CI02_03_wind_20191026T155434Z.wav,30.0,Mono,48000
Dataset/Non-Target/Wind and wave/SanctSound_PM05_01_windwaves_20191113T090002Z_18dBgain.wav,15.011708333333333,Mono,48000
Dataset/Non-Target/Wind and wave/SanctSound_FK02_03_windwaves_20191222T031830Z.wav,5.000020833333333,Mono,48000
Dataset/Non-Target/Wind and wave/SanctSound_SB03_13_windwaves_20210105T213524Z.wav,5.000020833333333,Mono,48000
Dataset/Non-Target/Short-finned Pilot Whale/Globicephala_macrorhynchus_Whistles-1.wav,3.845113378684807,Mono,88200
Dataset/Non-Target/Short-finned Pilot Whale/Globicephala_macrorhynchus_Clicks-1.wav,2.0692290249433105,Mono,88200
Dataset/Non-Target/Hurricane/SanctSound_FK02_05_hurricane_20200824T203426Z.wav,10.0,Mono,48000
Dataset/Non-Target/Hurricane/SanctSound_GR03_02_hurricane_20190904T221437Z.wav,5.000020833333333,Mono,48000
Dataset/Non-Target/Harp Seal/6700900W.wav,0.64453125,Mono,10240
Dataset/Non-Target/Harp Seal/67009006.wav,2.6015625,Mono,10240
Dataset/Non-Target/Harp Seal/6700900A.wav,2.4984375,Mono,10240
Dataset/Non-Target/Harp Seal/67009007.wav,1.1390625,Mono,10240
Dataset/Non-Target/Harp Seal/6701000H.wav,1.41796875,Mono,10240
Dataset/Non-Target/Harp Seal/6700900T.wav,0.646875,Mono,10240
Dataset/Non-Target/Harp Seal/67009005.wav,2.5125,Mono,10240
Dataset/Non-Target/Harp Seal/6700900B.wav,2.7796875,Mono,10240
Dataset/Non-Target/Harp Seal/67009004.wav,1.678125,Mono,10240
Dataset/Non-Target/Harp Seal/6700900U.wav,1.35234375,Mono,10240
Dataset/Non-Target/Harp Seal/67010009.wav,0.708984375,Mono,10240
Dataset/Non-Target/Harp Seal/6700900F.wav,1.41796875,Mono,10240
Dataset/Non-Target/Harp Seal/6700900Q.wav,3.421875,Mono,10240
Dataset/Non-Target/Harp Seal/67009001.wav,0.9609375,Mono,10240
Dataset/Non-Target/Harp Seal/6700900P.wav,1.3546875,Mono,10240
Dataset/Non-Target/Harp Seal/6700900G.wav,0.96796875,Mono,10240
Dataset/Non-Target/Harp Seal/67010008.wav,2.8359375,Mono,10240
Dataset/Non-Target/Harp Seal/6700900E.wav,1.41796875,Mono,10240
Dataset/Non-Target/Harp Seal/6700900R.wav,2.5359375,Mono,10240
Dataset/Non-Target/Harp Seal/67009003.wav,4.096875,Mono,10240
Dataset/Non-Target/Harp Seal/67009002.wav,2.25,Mono,10240
Dataset/Non-Target/Harp Seal/6700900S.wav,4.246875,Mono,10240
Dataset/Non-Target/Harp Seal/6700900D.wav,1.41796875,Mono,10240
Dataset/Non-Target/Harp Seal/Pagr-call-NPI-Van-Parijs-02-harp-seal-clip.mp3,26.59172335600907,Mono,44100
Dataset/Non-Target/Harp Seal/67008008.wav,53.78883826879271,Mono,43900
Dataset/Non-Target/Harp Seal/67010006.wav,0.708984375,Mono,10240
Dataset/Non-Target/Harp Seal/6700900I.wav,3.590625,Mono,10240
Dataset/Non-Target/Harp Seal/6700900H.wav,3.440625,Mono,10240
Dataset/Non-Target/Harp Seal/6701000A.wav,0.708984375,Mono,10240
Dataset/Non-Target/Harp Seal/67010007.wav,1.30078125,Mono,10240
Dataset/Non-Target/Harp Seal/67010005.wav,0.708984375,Mono,10240
Dataset/Non-Target/Harp Seal/6701000C.wav,0.708984375,Mono,10240
Dataset/Non-Target/Harp Seal/6700900J.wav,0.7875,Mono,10240
Dataset/Non-Target/Harp Seal/6700900K.wav,2.428125,Mono,10240
Dataset/Non-Target/Harp Seal/6701000B.wav,0.708984375,Mono,10240
Dataset/Non-Target/Harp Seal/67010004.wav,0.708984375,Mono,10240
Dataset/Non-Target/Harp Seal/6701000F.wav,1.41796875,Mono,10240
Dataset/Non-Target/Harp Seal/67009009.wav,1.26328125,Mono,10240
Dataset/Non-Target/Harp Seal/6700900N.wav,2.1703125,Mono,10240
Dataset/Non-Target/Harp Seal/67009008.wav,1.1390625,Mono,10240
Dataset/Non-Target/Harp Seal/67010001.wav,1.5,Mono,10240
Dataset/Non-Target/Harp Seal/6701000G.wav,1.41796875,Mono,10240
Dataset/Non-Target/Harp Seal/6701000E.wav,0.708984375,Mono,10240
Dataset/Non-Target/Harp Seal/67010003.wav,1.41796875,Mono,10240
Dataset/Non-Target/Harp Seal/6700900L.wav,5.015625,Mono,10240
Dataset/Non-Target/Harp Seal/6700900M.wav,1.7625,Mono,10240
Dataset/Non-Target/Harp Seal/67010002.wav,1.5,Mono,10240
Dataset/Non-Target/Harp Seal/6701000D.wav,0.708984375,Mono,10240
Dataset/Non-Target/Barred Grunt/Barred-Grunt.wav,7.9412244897959186,Stereo,44100
Dataset/Non-Target/Gray Seal/Hagr-grunt-01-gray-seal-clip.mp3,12.634,Mono,8000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/57021009.wav,1.4212,Mono,30000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/57021008.wav,1.6571666666666667,Mono,30000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/5702100N.wav,35.295,Mono,60600
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/5702100L.wav,79.32346534653465,Mono,60600
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/5702100I.wav,1.0418666666666667,Mono,30000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/5702100H.wav,1.6490666666666667,Mono,30000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/5702100J.wav,55.24851485148515,Mono,60600
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/5702100K.wav,187.34529702970298,Mono,60600
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/8103700L.wav,1.4203125,Mono,40960
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/9100502M.wav,0.7727,Mono,40000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/9100501V.wav,0.7672,Mono,40000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/9100500R.wav,1.457,Mono,40000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/9100500S.wav,1.786,Mono,40000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/9100501W.wav,0.8428,Mono,40000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/9100503J.wav,0.853125,Mono,40000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/91005014.wav,1.974,Mono,40000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/91005029.wav,1.1655,Mono,40000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/9100501T.wav,0.5432,Mono,40000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/91005015.wav,4.422,Mono,40000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/81037008.wav,1.4203125,Mono,40960
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/91005039.wav,0.6768,Mono,40000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/9100503O.wav,1.314675,Mono,80000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/91005011.wav,1.204375,Mono,40000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/91005010.wav,2.632,Mono,40000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/9100501D.wav,1.9825,Mono,40000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/91005012.wav,1.462875,Mono,40000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/9100501S.wav,0.83605,Mono,40000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/91005006.wav,1.39125,Mono,40000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/8103700H.wav,1.4203125,Mono,40960
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/8103700E.wav,1.4203125,Mono,40960
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/91005036.wav,1.1505,Mono,40000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/81037002.wav,3.5002,Mono,30000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/8103700F.wav,1.4203125,Mono,40960
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/9100501K.wav,0.698375,Mono,40000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/84016002.wav,43.962325,Mono,40000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/9100500Y.wav,2.0915,Mono,40000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/9100502F.wav,1.183875,Mono,40000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/9100500N.wav,1.31075,Mono,40000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/91005020.wav,0.6748,Mono,40000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/8103700P.wav,0.9375,Mono,40960
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/81037001.wav,2.2345,Mono,30000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/8103700G.wav,1.4203125,Mono,40960
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/81037011.wav,0.3861328125,Mono,40960
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/81037005.wav,4.574366666666666,Mono,30000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/8103700C.wav,1.4203125,Mono,40960
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/9100503P.wav,0.8386,Mono,80000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/8103700B.wav,1.4203125,Mono,40960
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/8103700U.wav,1.4203125,Mono,40960
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/81037004.wav,4.2438,Mono,30000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/9100503E.wav,0.872625,Mono,40000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/8401600B.wav,1260.0,Mono,44100
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/8103700A.wav,1.125,Mono,40960
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/8103700V.wav,1.4203125,Mono,40960
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/81037007.wav,1.4203125,Mono,40960
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/5702100F.wav,1.8537666666666666,Mono,30000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/5702100G.wav,1.4834666666666667,Mono,30000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/57021001.wav,3.4551,Mono,30000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/57021003.wav,2.012966666666667,Mono,30000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/5702100E.wav,1.8537666666666666,Mono,30000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/5702100D.wav,0.6981666666666667,Mono,30000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/57021002.wav,6.0991333333333335,Mono,30000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/57021007.wav,0.9357333333333333,Mono,30000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/5702100A.wav,1.1995666666666667,Mono,30000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/5702100C.wav,0.9106,Mono,30000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/57021005.wav,6.209266666666666,Mono,30000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/57021004.wav,4.446633333333334,Mono,30000
Dataset/Non-Target/Short-Finned (Pacific) Pilot Whale/5702100B.wav,1.0616666666666668,Mono,30000
Dataset/Non-Target/Indian Ocean Bottlenose Dolphin/Whistle_Number_123.wav,0.9600208333333333,Mono,96000
Dataset/Non-Target/Indian Ocean Bottlenose Dolphin/Whistle_Number_009.wav,2.4700208333333333,Mono,96000
Dataset/Non-Target/Indian Ocean Bottlenose Dolphin/Whistle_Number_141.wav,1.3800208333333333,Mono,96000
Dataset/Non-Target/Indian Ocean Bottlenose Dolphin/Whistle_Number_034.wav,1.6600208333333333,Mono,96000
Dataset/Non-Target/Indian Ocean Bottlenose Dolphin/Whistle_Number_194.wav,0.8000208333333333,Mono,96000
Dataset/Non-Target/Indian Ocean Bottlenose Dolphin/Whistle_Number_030.wav,2.2400208333333333,Mono,96000
Dataset/Non-Target/Indian Ocean Bottlenose Dolphin/Whistle_Number_029.wav,4.730020833333334,Mono,96000
Dataset/Non-Target/Indian Ocean Bottlenose Dolphin/Whistle_Number_010.wav,0.5000208333333334,Mono,96000
Dataset/Non-Target/Indian Ocean Bottlenose Dolphin/Whistle_Number_104.wav,5.060020833333334,Mono,96000
Dataset/Non-Target/New Zealand Fur Seal/NZ-fur-seal-ia-Growl-with-Gutteral-threat.wav,19.481541950113378,Mono,44100
Dataset/Non-Target/New Zealand Fur Seal/NZ-fur-seal-ia-Full-Threat-Call.wav,4.992290249433107,Mono,44100
Dataset/Non-Target/New Zealand Fur Seal/NZ-fur-seal-ia-Growl-with-Guttural-threats.wav,15.836009070294784,Mono,44100
Dataset/Non-Target/Fish chorus/SanctSound_HI06_01_fishchorus_20200615T031758Z.wav,5.134557823129252,Mono,44100
Dataset/Non-Target/Fish chorus/SanctSound_PM05_01_fishchorus_20191006T060002Z.wav,5.010229166666667,Mono,48000
Dataset/Non-Target/Fish chorus/SanctSound_GR01_02_fishchorus_20190902T004059Z.wav,5.0,Mono,48000
Dataset/Non-Target/Fish chorus/SanctSound_FK02_01_fishchorus_20190416T004332Z.wav,5.0,Mono,48000
Dataset/Non-Target/Gray whale/SanctSound_MB01_05_graywhale_20200418T074228Z_40dBgain.wav,5.0,Mono,48000
Dataset/Non-Target/Gray whale/SanctSound_CI02_02_graywhale_20190425T012924Z_33dBgain.wav,5.0,Mono,48000
Dataset/Non-Target/Gray whale/GreyWhale.wav,10.448979591836734,Stereo,44100
Dataset/Non-Target/Gray whale/SanctSound_OC02_01_graywhale_20190401T051313Z_36dBgain.wav,5.0,Mono,48000
Dataset/Non-Target/Ross Seal/66084008.wav,3.9102,Mono,20000
Dataset/Non-Target/Ross Seal/66084009.wav,2.0923,Mono,20000
Dataset/Non-Target/Ross Seal/Omro-Multisound-AWI-Van-Opzeeland-01-ross-seal-clip.mp3,46.50045351473923,Mono,22050
Dataset/Non-Target/Ross Seal/6608500Q.wav,3.3698,Mono,20000
Dataset/Non-Target/Ross Seal/6608500F.wav,2.89275,Mono,20000
Dataset/Non-Target/Ross Seal/6608900F.wav,4.29345,Mono,20000
Dataset/Non-Target/Ross Seal/6608900G.wav,4.0716,Mono,20000
Dataset/Non-Target/Ross Seal/6608500G.wav,2.8623,Mono,20000
Dataset/Non-Target/Ross Seal/6608500P.wav,3.37995,Mono,20000
Dataset/Non-Target/Ross Seal/66002A01.wav,3.334966666666667,Mono,30000
Dataset/Non-Target/Ross Seal/66002A03.wav,1.924875,Mono,16000
Dataset/Non-Target/Ross Seal/6608500R.wav,3.1668,Mono,20000
Dataset/Non-Target/Ross Seal/6608500E.wav,2.26345,Mono,20000
Dataset/Non-Target/Ross Seal/6608900E.wav,5.1417,Mono,20000
Dataset/Non-Target/Ross Seal/6608900D.wav,3.0015,Mono,20000
Dataset/Non-Target/Ross Seal/6608500D.wav,3.05515,Mono,20000
Dataset/Non-Target/Ross Seal/6608500S.wav,2.9232,Mono,20000
Dataset/Non-Target/Ross Seal/66002A02.wav,1.3835,Mono,30000
Dataset/Non-Target/Ross Seal/6608900A.wav,3.0951,Mono,20000
Dataset/Non-Target/Ross Seal/6608500A.wav,2.6796,Mono,20000
Dataset/Non-Target/Ross Seal/66002A05.wav,1.7759375,Mono,16000
Dataset/Non-Target/Ross Seal/6608500C.wav,4.25285,Mono,20000
Dataset/Non-Target/Ross Seal/6608900C.wav,3.40605,Mono,20000
Dataset/Non-Target/Ross Seal/6608900B.wav,3.2066,Mono,20000
Dataset/Non-Target/Ross Seal/6608500B.wav,3.35965,Mono,20000
Dataset/Non-Target/Ross Seal/66002A04.wav,2.201875,Mono,16000
Dataset/Non-Target/Ross Seal/6608500O.wav,4.2224,Mono,20000
